CUSTID,SDATE,PRODUCTID,L_CLASS,M_CLASS,SUBTOTAL
104434,2019-09-08,9903302,"SHOES","SHOES03",3980
104434,2019-09-23,9901240,"COSMETICS","COSMETICS03",1194
104434,2019-09-23,9903281,"SHOES","SHOES03",2340
104434,2019-09-23,9902031,"SHOES","SHOES03",1165
104434,2019-09-23,9900898,"COSMETICS","COSMETICS03",1194
104434,2019-09-23,9901186,"SHOES","SHOES03",1740
104434,2019-10-13,9904791,"COSMETICS","COSMETICS01",3040
104434,2019-11-23,9914801,"SHOES","SHOES02",4100
104435,2019-02-12,9904262,"BAG","BAG03",6900
104435,2019-02-24,9900279,"COSMETICS","COSMETICS01",2253
104435,2019-02-24,9900274,"COSMETICS","COSMETICS01",2253
104435,2019-02-24,9900276,"COSMETICS","COSMETICS01",2253
104435,2019-06-02,9900279,"COSMETICS","COSMETICS01",1500
104435,2019-06-02,9900227,"COSMETICS","COSMETICS02",1950
104435,2019-06-02,9900274,"COSMETICS","COSMETICS01",1500
104435,2019-06-04,9904262,"BAG","BAG03",7477
104436,2019-02-20,9901245,"COSMETICS","COSMETICS03",9000
104436,2019-03-04,9900847,"BAG","BAG02",2250
104436,2019-05-14,9901448,"SHOES","SHOES02",3780
104436,2019-06-03,9900847,"BAG","BAG02",2250
104436,2019-07-13,9904332,"SHOES","SHOES02",1980
104436,2019-11-12,9900847,"BAG","BAG02",2996
104439,2019-02-25,9905778,"BAG","BAG02",2000
104439,2019-08-25,9918592,"BAG","BAG02",1600
104439,2019-08-25,9918596,"BAG","BAG02",1200
104441,2019-06-02,9917466,"COSMETICS","COSMETICS03",2740
104441,2019-07-15,9903416,"COSMETICS","COSMETICS03",1280
104441,2019-08-07,9908912,"COSMETICS","COSMETICS02",6000
104441,2019-11-23,9902272,"BAG","BAG01",3000
104441,2019-12-03,9906020,"SHOES","SHOES02",1980
104442,2019-03-16,9915625,"SHOES","SHOES02",2500
104442,2019-03-17,9915625,"SHOES","SHOES02",2500
104442,2019-09-24,9908659,"BAG","BAG01",6800
104442,2019-10-03,9908659,"BAG","BAG01",19380
104442,2019-10-15,9908659,"BAG","BAG01",20400
104443,2019-01-18,9901634,"BAG","BAG03",3458
104443,2019-01-18,9908859,"COSMETICS","COSMETICS03",1948
104443,2019-01-18,9912176,"BAG","BAG03",9585
104443,2019-01-18,9906444,"BAG","BAG03",6360
104443,2019-01-18,9900748,"BAG","BAG03",2868
104443,2019-01-18,9901399,"BAG","BAG03",1218
104443,2019-01-18,9905410,"BAG","BAG03",12236
104443,2019-01-18,9906554,"BAG","BAG03",3290
104443,2019-01-18,9917578,"BAG","BAG03",12620
104443,2019-01-18,9905416,"COSMETICS","COSMETICS03",1768
104443,2019-02-10,9900749,"BAG","BAG03",3560
104443,2019-02-10,9900748,"BAG","BAG03",5030
104443,2019-02-10,9918371,"BAG","BAG03",5360
104443,2019-02-17,9900748,"BAG","BAG03",3018
104443,2019-03-07,9905800,"COSMETICS","COSMETICS03",6880
104443,2019-03-07,9900748,"BAG","BAG03",19120
104443,2019-03-07,9918371,"BAG","BAG03",20360
104443,2019-03-07,9900749,"BAG","BAG03",13520
104443,2019-04-09,9906438,"BAG","BAG03",2680
104443,2019-04-09,9911295,"BAG","BAG03",3725
104443,2019-04-09,9906432,"BAG","BAG03",3680
104443,2019-04-09,9901411,"BAG","BAG03",3110
104443,2019-05-23,9901399,"BAG","BAG03",2436
104443,2019-05-23,9900990,"COSMETICS","COSMETICS03",1169
104443,2019-05-23,9900754,"BAG","BAG03",2380
104443,2019-05-23,9905410,"BAG","BAG03",4370
104443,2019-05-23,9911295,"BAG","BAG03",7080
104443,2019-05-23,9900757,"COSMETICS","COSMETICS03",1572
104443,2019-05-31,9905105,"BAG","BAG03",1260
104443,2019-05-31,9915493,"COSMETICS","COSMETICS03",1614
104443,2019-05-31,9935283,"BAG","BAG03",1218
104443,2019-06-01,9903334,"SHOES","SHOES03",5400
104443,2019-06-11,9937617,"BAG","BAG03",2055
104443,2019-06-11,9910874,"BAG","BAG03",2256
104443,2019-06-11,9919010,"BAG","BAG03",1286
104443,2019-06-11,9943378,"BAG","BAG03",4110
104443,2019-06-11,9919009,"BAG","BAG03",1349
104443,2019-06-11,9927901,"BAG","BAG03",1623
104443,2019-06-11,9913793,"COSMETICS","COSMETICS03",2716
104443,2019-06-11,9925014,"BAG","BAG03",1623
104443,2019-06-14,9925014,"BAG","BAG03",1542
104443,2019-06-14,9910874,"BAG","BAG03",4288
104443,2019-06-14,9937617,"BAG","BAG03",5856
104443,2019-06-14,9913793,"COSMETICS","COSMETICS03",4059
104443,2019-06-14,9922373,"BAG","BAG03",2068
104443,2019-07-05,9901405,"BAG","BAG03",3600
104443,2019-07-05,9906444,"BAG","BAG03",1590
104443,2019-07-05,9900754,"BAG","BAG03",2380
104443,2019-07-05,9900748,"BAG","BAG03",5730
104443,2019-08-29,9900749,"BAG","BAG03",20280
104443,2019-08-29,9905800,"COSMETICS","COSMETICS03",1720
104443,2019-08-29,9918371,"BAG","BAG03",36660
104443,2019-08-29,9900748,"BAG","BAG03",34380
104443,2019-10-10,9913686,"BAG","BAG03",2640
104443,2019-10-28,9919010,"BAG","BAG03",1286
104443,2019-10-28,9915493,"COSMETICS","COSMETICS03",1018
104443,2019-10-28,9905111,"BAG","BAG03",1480
104443,2019-10-28,9927901,"BAG","BAG03",3246
104443,2019-10-28,9920893,"BAG","BAG03",5382
104443,2019-10-28,9909791,"BAG","BAG03",2922
104445,2019-02-21,9906618,"BAG","BAG01",4542
104445,2019-03-08,9906397,"SHOES","SHOES02",1672
104445,2019-03-21,9902281,"BAG","BAG01",1710
104445,2019-03-21,9924813,"BAG","BAG01",3563
104445,2019-04-25,9906618,"BAG","BAG01",2271
104445,2019-04-25,9912524,"BAG","BAG01",4370
104445,2019-05-10,9906397,"SHOES","SHOES02",1672
104445,2019-09-06,9916758,"BAG","BAG01",2527
104445,2019-09-06,9906397,"SHOES","SHOES02",1672
104445,2019-09-13,9902346,"BAG","BAG01",11460
104445,2019-10-24,9906397,"SHOES","SHOES02",3344
104445,2019-10-24,9912524,"BAG","BAG01",4677
104445,2019-11-08,9906397,"SHOES","SHOES02",1672
104445,2019-11-15,9906397,"SHOES","SHOES02",1672
104447,2019-02-19,9903626,"COSMETICS","COSMETICS03",2465
104447,2019-02-19,9903627,"COSMETICS","COSMETICS03",3870
104447,2019-07-13,9901245,"COSMETICS","COSMETICS03",2500
104447,2019-07-13,9901239,"COSMETICS","COSMETICS03",3350
104447,2019-07-16,9901186,"SHOES","SHOES02",3480
104447,2019-07-16,9903081,"SHOES","SHOES02",1550
104447,2019-07-16,9905586,"COSMETICS","COSMETICS03",1680
104447,2019-07-16,9903281,"SHOES","SHOES02",1404
104447,2019-07-16,9902031,"SHOES","SHOES02",1165
104447,2019-07-29,9906303,"SHOES","SHOES02",4372
104447,2019-09-22,9900431,"SHOES","SHOES03",6800
104447,2019-10-13,9901239,"COSMETICS","COSMETICS03",15000
104447,2019-10-13,9902308,"COSMETICS","COSMETICS03",6840
104447,2019-10-17,9901245,"COSMETICS","COSMETICS03",14240
104447,2019-11-18,9902308,"COSMETICS","COSMETICS03",6840
104447,2019-11-18,9905586,"COSMETICS","COSMETICS03",7500
104447,2019-12-31,9943381,"SHOES","SHOES03",12825
104448,2019-01-13,9915450,"COSMETICS","COSMETICS03",3857
104448,2019-01-13,9908956,"COSMETICS","COSMETICS03",3214
104448,2019-01-18,9905107,"BAG","BAG01",2043
104448,2019-06-09,9909904,"BAG","BAG03",3977
104448,2019-06-25,9907850,"SHOES","SHOES03",2980
104448,2019-07-10,9914828,"SHOES","SHOES03",11662
104448,2019-09-11,9903657,"SHOES","SHOES03",1206
104448,2019-11-25,9909221,"COSMETICS","COSMETICS03",1360
104450,2019-03-08,9903975,"COSMETICS","COSMETICS01",1824
104450,2019-05-03,9926868,"BAG","BAG02",1420
104450,2019-05-03,9910966,"COSMETICS","COSMETICS02",1995
104450,2019-06-14,9913575,"COSMETICS","COSMETICS03",15808
104450,2019-06-28,9903555,"SHOES","SHOES03",1782
104450,2019-06-28,9906012,"SHOES","SHOES03",3564
104450,2019-07-12,9903555,"SHOES","SHOES03",1881
104450,2019-07-12,9905367,"SHOES","SHOES03",1881
104450,2019-07-12,9903562,"SHOES","SHOES03",1881
104450,2019-07-26,9902154,"SHOES","SHOES03",1425
104450,2019-08-30,9905368,"SHOES","SHOES03",5020
104450,2019-08-30,9920535,"SHOES","SHOES03",1824
104450,2019-09-04,9905368,"SHOES","SHOES03",5020
104450,2019-09-04,9912722,"SHOES","SHOES03",1843
104450,2019-10-25,9903975,"COSMETICS","COSMETICS01",1824
104450,2019-11-09,9908084,"SHOES","SHOES03",2494
104450,2019-11-09,9922509,"SHOES","SHOES03",3492
104450,2019-11-09,9915322,"SHOES","SHOES03",2743
104450,2019-12-06,9910966,"COSMETICS","COSMETICS02",2550
104450,2019-12-13,9900290,"SHOES","SHOES03",3185
104450,2019-12-13,9913575,"COSMETICS","COSMETICS03",15808
104450,2019-12-27,9900520,"SHOES","SHOES03",1140
104453,2019-01-22,9903709,"SHOES","SHOES02",3280
104453,2019-01-22,9903592,"SHOES","SHOES02",2160
104453,2019-04-19,9902496,"COSMETICS","COSMETICS02",1288
104453,2019-04-20,9903809,"COSMETICS","COSMETICS03",3400
104453,2019-04-20,9905061,"SHOES","SHOES02",1285
104453,2019-05-01,9901456,"SHOES","SHOES02",2160
104453,2019-05-01,9904116,"SHOES","SHOES03",8379
104453,2019-05-01,9903326,"SHOES","SHOES02",1080
104453,2019-05-01,9900217,"COSMETICS","COSMETICS02",6980
104454,2019-01-07,9900391,"COSMETICS","COSMETICS03",1980
104454,2019-03-19,9900692,"COSMETICS","COSMETICS03",4960
104454,2019-07-09,9907044,"COSMETICS","COSMETICS03",1850
104454,2019-07-09,9902909,"SHOES","SHOES02",1180
104454,2019-07-20,9902788,"SHOES","SHOES01",10000
104454,2019-07-20,9907490,"SHOES","SHOES02",10200
104463,2019-01-07,9900583,"SHOES","SHOES02",1900
104463,2019-01-07,9906915,"SHOES","SHOES02",1900
104463,2019-07-13,9904101,"COSMETICS","COSMETICS03",1114
104464,2019-03-24,9905130,"SHOES","SHOES02",1800
104464,2019-04-24,9900503,"BAG","BAG02",3860
104464,2019-05-22,9905180,"SHOES","SHOES02",1930
104464,2019-05-22,9911453,"SHOES","SHOES02",1008
104464,2019-07-08,9905447,"SHOES","SHOES02",2601
104464,2019-07-08,9904731,"SHOES","SHOES02",1431
104464,2019-07-08,9900503,"BAG","BAG02",1650
104464,2019-08-26,9911799,"COSMETICS","COSMETICS03",4608
104464,2019-08-27,9911799,"COSMETICS","COSMETICS03",1152
104464,2019-08-28,9919958,"BAG","BAG02",2800
104464,2019-08-28,9908078,"SHOES","SHOES02",3048
104464,2019-08-28,9915647,"BAG","BAG02",2400
104464,2019-08-28,9925888,"BAG","BAG02",1600
104464,2019-08-28,9901625,"BAG","BAG02",1200
104464,2019-08-28,9905986,"BAG","BAG02",1200
104464,2019-09-02,9900503,"BAG","BAG02",3300
104464,2019-09-07,9902964,"SHOES","SHOES02",1490
104464,2019-09-07,9900307,"BAG","BAG02",2880
104464,2019-10-07,9900958,"SHOES","SHOES02",6270
104467,2019-05-22,9905314,"COSMETICS","COSMETICS03",1308
104467,2019-06-12,9904118,"SHOES","SHOES02",11976
104467,2019-06-15,9901273,"SHOES","SHOES02",6840
104467,2019-06-24,9905432,"SHOES","SHOES02",1980
104467,2019-08-10,9900227,"COSMETICS","COSMETICS02",1950
104467,2019-09-08,9903818,"COSMETICS","COSMETICS02",15000
104467,2019-09-10,9900409,"SHOES","SHOES02",3580
104467,2019-09-11,9906347,"SHOES","SHOES03",9900
104467,2019-12-09,9943447,"SHOES","SHOES03",11422
104468,2019-01-05,9901995,"BAG","BAG03",1000
104468,2019-01-05,9903185,"COSMETICS","COSMETICS03",13440
104468,2019-05-07,9901995,"BAG","BAG03",1650
104468,2019-11-30,9901995,"BAG","BAG03",1025
104472,2019-01-25,9943455,"SHOES","SHOES03",55195
104472,2019-02-14,9943454,"SHOES","SHOES03",61275
104472,2019-03-12,9943456,"SHOES","SHOES03",24360
104472,2019-03-12,9916716,"SHOES","SHOES03",43800
104472,2019-04-21,9901811,"BAG","BAG03",5980
104472,2019-06-23,9901811,"BAG","BAG03",2990
104472,2019-07-16,9909327,"SHOES","SHOES03",1802
104472,2019-07-16,9903100,"SHOES","SHOES03",3311
104472,2019-09-02,9905599,"SHOES","SHOES03",20546
104472,2019-12-01,9900830,"SHOES","SHOES03",5040
104473,2019-06-22,9904787,"SHOES","SHOES02",5720
104473,2019-08-27,9907065,"SHOES","SHOES02",1196
104473,2019-08-27,9925700,"SHOES","SHOES02",1406
104473,2019-08-27,9907043,"SHOES","SHOES02",2880
104473,2019-10-06,9903192,"SHOES","SHOES02",4720
104473,2019-10-28,9904896,"SHOES","SHOES02",1120
104473,2019-12-30,9906215,"SHOES","SHOES02",2619
104473,2019-12-30,9906199,"SHOES","SHOES02",2484
104474,2019-01-19,9905889,"BAG","BAG02",1230
104474,2019-01-19,9901451,"SHOES","SHOES02",19800
104474,2019-03-17,9901451,"SHOES","SHOES02",19800
104474,2019-04-21,9901451,"SHOES","SHOES02",19800
104474,2019-05-26,9901451,"SHOES","SHOES02",12900
104474,2019-06-25,9900735,"SHOES","SHOES02",5400
104476,2019-03-29,9916758,"BAG","BAG01",2660
104476,2019-05-06,9900227,"COSMETICS","COSMETICS02",1950
104476,2019-08-16,9916758,"BAG","BAG01",2660
104476,2019-08-16,9900227,"COSMETICS","COSMETICS02",1950
104476,2019-11-11,9916758,"BAG","BAG01",5320
104476,2019-11-11,9900227,"COSMETICS","COSMETICS02",2460
104476,2019-12-28,9900448,"COSMETICS","COSMETICS03",4950
104477,2019-01-17,9900013,"BAG","BAG02",8840
104477,2019-01-17,9900218,"COSMETICS","COSMETICS03",1900
104477,2019-04-11,9900408,"SHOES","SHOES03",2450
104477,2019-04-13,9902781,"COSMETICS","COSMETICS03",4000
104477,2019-04-13,9905211,"COSMETICS","COSMETICS03",6000
104477,2019-05-08,9900585,"SHOES","SHOES03",2160
104477,2019-05-20,9900243,"SHOES","SHOES03",3960
104477,2019-07-16,9904974,"SHOES","SHOES03",2480
104477,2019-07-18,9900582,"SHOES","SHOES03",3600
104477,2019-08-17,9903037,"COSMETICS","COSMETICS03",1170
104477,2019-08-17,9901452,"SHOES","SHOES03",5000
104477,2019-08-17,9905681,"COSMETICS","COSMETICS03",3300
104477,2019-08-17,9906267,"COSMETICS","COSMETICS03",6240
104477,2019-08-18,9907165,"BAG","BAG03",6900
104477,2019-08-22,9903486,"COSMETICS","COSMETICS02",1710
104477,2019-08-24,9900013,"BAG","BAG02",9300
104480,2019-06-17,9900181,"COSMETICS","COSMETICS02",3000
104480,2019-09-24,9900020,"COSMETICS","COSMETICS02",2000
104480,2019-09-24,9900181,"COSMETICS","COSMETICS02",2000
104485,2019-01-21,9911059,"COSMETICS","COSMETICS03",7980
104485,2019-03-11,9903731,"BAG","BAG01",1290
104485,2019-03-11,9900078,"COSMETICS","COSMETICS03",3780
104485,2019-07-06,9903327,"SHOES","SHOES02",2250
104486,2019-02-01,9901076,"BAG","BAG03",8700
104486,2019-05-13,9900503,"BAG","BAG02",1830
104486,2019-05-13,9903416,"COSMETICS","COSMETICS03",1280
104486,2019-05-13,9904575,"COSMETICS","COSMETICS02",1680
104486,2019-05-13,9905131,"SHOES","SHOES03",2980
104486,2019-05-31,9901456,"SHOES","SHOES03",2160
104486,2019-05-31,9903837,"SHOES","SHOES03",1080
104486,2019-05-31,9900238,"SHOES","SHOES03",1200
104486,2019-09-01,9914559,"SHOES","SHOES03",7850
104486,2019-09-01,9915640,"SHOES","SHOES03",1000
104487,2019-04-14,9903564,"SHOES","SHOES01",4380
104487,2019-07-15,9900263,"BAG","BAG02",5960
104487,2019-10-06,9900450,"SHOES","SHOES02",4700
104488,2019-04-10,9902878,"SHOES","SHOES02",1462
104488,2019-04-10,9903561,"SHOES","SHOES02",1573
104488,2019-04-10,9905204,"SHOES","SHOES02",2112
104488,2019-04-10,9902964,"SHOES","SHOES02",1231
104488,2019-04-10,9902961,"SHOES","SHOES02",1283
104488,2019-04-10,9902879,"SHOES","SHOES02",1830
104488,2019-04-10,9905206,"SHOES","SHOES02",2839
104488,2019-04-10,9904817,"SHOES","SHOES02",2009
104488,2019-04-10,9901013,"SHOES","SHOES02",1060
104488,2019-04-29,9904837,"SHOES","SHOES02",2250
104488,2019-04-29,9903193,"SHOES","SHOES02",2185
104492,2019-01-07,9903968,"BAG","BAG03",1635
104492,2019-01-19,9905946,"COSMETICS","COSMETICS03",1990
104492,2019-01-19,9931329,"COSMETICS","COSMETICS03",1900
104492,2019-01-19,9908834,"COSMETICS","COSMETICS01",8150
104492,2019-01-27,9904935,"BAG","BAG01",3770
104492,2019-01-27,9907036,"BAG","BAG01",1571
104492,2019-04-24,9931909,"BAG","BAG02",1600
104494,2019-03-15,9916369,"BAG","BAG01",6688
104494,2019-05-03,9916369,"BAG","BAG01",6688
104494,2019-05-03,9924293,"SHOES","SHOES03",6175
104494,2019-07-22,9900740,"BAG","BAG03",3700
104494,2019-08-01,9916369,"BAG","BAG01",6688
104494,2019-10-26,9900217,"COSMETICS","COSMETICS02",6980
104494,2019-11-23,9943475,"SHOES","SHOES02",7040
104501,2019-02-05,9910211,"SHOES","SHOES02",3300
104501,2019-03-04,9900020,"COSMETICS","COSMETICS02",1800
104501,2019-03-04,9905072,"SHOES","SHOES02",1500
104501,2019-03-04,9903004,"COSMETICS","COSMETICS01",1460
104501,2019-04-14,9903564,"SHOES","SHOES01",4380
104501,2019-06-16,9900588,"SHOES","SHOES02",1100
104501,2019-06-16,9900169,"SHOES","SHOES02",1430
104503,2019-01-22,9923429,"BAG","BAG01",2375
104503,2019-05-11,9904635,"COSMETICS","COSMETICS03",6160
104505,2019-03-04,9922052,"COSMETICS","COSMETICS02",1120
104505,2019-04-10,9922052,"COSMETICS","COSMETICS02",11200
104506,2019-05-29,9932201,"BAG","BAG02",1200
104506,2019-06-25,9905421,"COSMETICS","COSMETICS03",3680
104506,2019-09-16,9900117,"COSMETICS","COSMETICS01",1225
104506,2019-09-16,9901454,"SHOES","SHOES02",1283
104506,2019-09-16,9900093,"COSMETICS","COSMETICS01",1171
104506,2019-12-24,9903488,"SHOES","SHOES02",2940
104508,2019-01-17,9929978,"SHOES","SHOES02",2556
104508,2019-04-10,9907634,"COSMETICS","COSMETICS01",2340
104510,2019-01-06,9900086,"COSMETICS","COSMETICS03",2780
104510,2019-02-06,9900442,"BAG","BAG03",2760
104510,2019-02-06,9900440,"BAG","BAG03",2760
104510,2019-03-31,9903661,"SHOES","SHOES03",8964
104510,2019-05-10,9900332,"SHOES","SHOES03",7980
104510,2019-05-19,9900078,"COSMETICS","COSMETICS03",2100
104510,2019-05-19,9901780,"COSMETICS","COSMETICS03",1800
104510,2019-05-19,9901310,"BAG","BAG02",1200
104510,2019-05-19,9914678,"BAG","BAG02",1200
104510,2019-11-19,9903657,"SHOES","SHOES03",1340
104510,2019-11-19,9901732,"BAG","BAG01",1960
104510,2019-12-30,9900735,"SHOES","SHOES03",2160
104510,2019-12-30,9906192,"SHOES","SHOES02",1575
104510,2019-12-30,9905854,"SHOES","SHOES02",2340
104510,2019-12-30,9918978,"SHOES","SHOES02",4482
104513,2019-01-06,9903731,"BAG","BAG01",2320
104513,2019-01-06,9900274,"COSMETICS","COSMETICS01",3750
104513,2019-01-06,9906618,"BAG","BAG01",4302
104513,2019-01-06,9900277,"COSMETICS","COSMETICS01",4150
104513,2019-01-06,9900276,"COSMETICS","COSMETICS01",3750
104513,2019-01-06,9900279,"COSMETICS","COSMETICS01",3750
104513,2019-03-18,9900277,"COSMETICS","COSMETICS01",3810
104513,2019-04-23,9902272,"BAG","BAG01",6000
104513,2019-05-05,9906618,"BAG","BAG01",7170
104513,2019-05-05,9900279,"COSMETICS","COSMETICS01",1500
104513,2019-05-05,9900276,"COSMETICS","COSMETICS01",1500
104513,2019-05-05,9900274,"COSMETICS","COSMETICS01",1500
104513,2019-07-23,9900277,"COSMETICS","COSMETICS01",3810
104513,2019-07-23,9902272,"BAG","BAG01",5400
104513,2019-07-23,9906618,"BAG","BAG01",10755
104513,2019-10-16,9902272,"BAG","BAG01",6000
104513,2019-10-27,9924757,"COSMETICS","COSMETICS01",3501
104513,2019-11-23,9902272,"BAG","BAG01",5400
104513,2019-12-30,9900276,"COSMETICS","COSMETICS01",7900
104513,2019-12-30,9900274,"COSMETICS","COSMETICS01",7900
104513,2019-12-30,9900279,"COSMETICS","COSMETICS01",7900
104515,2019-03-24,9909912,"COSMETICS","COSMETICS02",1160
104515,2019-11-03,9909912,"COSMETICS","COSMETICS02",1230
104519,2019-04-09,9906541,"BAG","BAG01",2760
104519,2019-04-09,9918958,"BAG","BAG01",2940
104521,2019-07-01,9902926,"SHOES","SHOES02",5388
104521,2019-08-11,9900431,"SHOES","SHOES01",5440
104521,2019-10-07,9900232,"SHOES","SHOES02",2200
104521,2019-10-07,9901272,"SHOES","SHOES02",1834
104521,2019-10-09,9915811,"SHOES","SHOES02",2615
104523,2019-01-02,9902281,"BAG","BAG01",3600
104523,2019-01-16,9902281,"BAG","BAG01",3348
104523,2019-01-16,9910433,"BAG","BAG01",3780
104523,2019-02-05,9907498,"SHOES","SHOES03",11200
104523,2019-02-05,9908891,"COSMETICS","COSMETICS02",3980
104523,2019-02-05,9900279,"COSMETICS","COSMETICS01",1500
104523,2019-02-05,9900276,"COSMETICS","COSMETICS01",1500
104523,2019-02-05,9900274,"COSMETICS","COSMETICS01",1500
104523,2019-03-07,9910433,"BAG","BAG01",3990
104523,2019-04-08,9902281,"BAG","BAG01",3600
104523,2019-05-09,9912326,"COSMETICS","COSMETICS03",2280
104523,2019-05-18,9902281,"BAG","BAG01",5400
104523,2019-05-19,9910433,"BAG","BAG01",4200
104523,2019-07-04,9902281,"BAG","BAG01",6840
104523,2019-08-07,9910433,"BAG","BAG01",2100
104523,2019-08-07,9912326,"COSMETICS","COSMETICS03",2400
104523,2019-08-24,9902281,"BAG","BAG01",1800
104523,2019-09-05,9902281,"BAG","BAG01",1710
104523,2019-09-19,9902281,"BAG","BAG01",1710
104523,2019-09-19,9910433,"BAG","BAG01",1995
104523,2019-10-07,9910433,"BAG","BAG01",2100
104523,2019-10-07,9902281,"BAG","BAG01",3600
104523,2019-10-18,9910433,"BAG","BAG01",1995
104523,2019-10-18,9902281,"BAG","BAG01",1710
104523,2019-11-15,9902281,"BAG","BAG01",3420
104523,2019-11-15,9910433,"BAG","BAG01",3990
104523,2019-12-09,9911945,"COSMETICS","COSMETICS03",4600
104523,2019-12-17,9905181,"SHOES","SHOES02",3000
104525,2019-01-23,9910468,"COSMETICS","COSMETICS03",7980
104525,2019-02-13,9907064,"COSMETICS","COSMETICS03",1080
104525,2019-02-13,9905314,"COSMETICS","COSMETICS03",1016
104525,2019-02-23,9900954,"SHOES","SHOES03",2954
104525,2019-02-23,9902420,"BAG","BAG03",1630
104525,2019-02-23,9904978,"SHOES","SHOES03",1130
104525,2019-02-26,9904684,"COSMETICS","COSMETICS03",1580
104525,2019-03-13,9904319,"SHOES","SHOES03",23300
104525,2019-03-15,9902940,"BAG","BAG03",3900
104525,2019-04-19,9907064,"COSMETICS","COSMETICS03",1080
104525,2019-04-19,9900078,"COSMETICS","COSMETICS03",1890
104525,2019-06-07,9907064,"COSMETICS","COSMETICS03",1080
104525,2019-06-07,9900411,"SHOES","SHOES03",1240
104525,2019-07-23,9900411,"SHOES","SHOES03",1240
104525,2019-07-23,9907064,"COSMETICS","COSMETICS03",1080
104525,2019-08-13,9903416,"COSMETICS","COSMETICS03",2560
104525,2019-09-16,9907064,"COSMETICS","COSMETICS03",1080
